Time,Window Size
201.892,14603
202.081,14610
202.27,14617
202.459,14624
202.649,14631
202.838,14638
203.027,14645
203.216,14652
203.405,14659
203.594,14666
203.783,14673
203.972,14680
204.162,14687
204.288,14694
204.414,14701
204.603,14708
204.792,14715
204.981,14722
205.107,14729
205.233,14736
205.422,14743
205.611,14750
205.801,14757
205.99,14764
206.179,14771
206.368,14778
206.557,14785
206.746,14792
206.935,14799
207.124,14806
207.314,14813
207.503,14820
207.629,14827
207.755,14834
207.944,14841
208.133,14848
208.322,14855
208.511,14862
208.7,14869
208.89,14876
209.079,14883
209.268,14890
209.394,14897
209.52,14904
209.709,14911
209.898,14918
210.087,14925
210.213,14932
210.339,14939
210.529,14946
210.718,14953
210.907,14960
211.096,14967
211.285,14974
211.474,14981
211.663,14988
211.852,14995
212.042,15002
212.231,15009
212.42,15016
212.609,15023
212.735,15030
212.861,15037
213.05,15044
213.239,15051
213.428,15058
213.618,15065
213.807,15072
213.996,15079
214.185,15086
214.374,15093
214.5,15100
214.626,15107
214.815,15114
215.004,15121
215.194,15128
215.32,15135
215.446,15142
215.635,15149
215.824,15156
216.013,15163
216.139,15170
216.265,15177
216.454,15184
216.643,15191
216.833,15198
217.022,15205
217.211,15212
217.4,15219
217.589,15226
217.778,15233
217.904,15240
218.03,15247
218.219,15254
218.409,15261
218.598,15268
218.787,15275
218.976,15282
219.165,15289
219.354,15296
219.543,15303
219.669,15310
219.795,15317
219.985,15324
220.174,15331
220.363,15338
220.489,15345
220.615,15352
220.804,15359
220.993,15366
221.182,15373
221.308,15380
221.434,15387
221.624,15394
221.813,15401
222.002,15408
222.191,15415
222.38,15422
222.569,15429
222.758,15436
222.947,15443
223.074,15450
223.2,15457
223.389,15464
223.578,15471
223.767,15478
223.956,15485
224.145,15492
224.334,15499
224.523,15506
224.713,15513
224.902,15520
225.028,15527
225.217,15534
225.406,15541
225.595,15548
225.721,15555
225.847,15562
226.036,15569
226.226,15576
226.415,15583
226.541,15590
226.667,15597
226.856,15604
227.045,15611
227.234,15618
227.423,15625
227.612,15632
