Time,RTT
153.298,2.39491
153.424,2.39504
153.55,2.39516
153.676,2.39527
153.802,2.39536
153.928,2.39544
154.054,2.39551
154.18,2.39557
154.307,2.3955
154.433,2.39543
154.559,2.39538
154.685,2.39533
154.811,2.39529
154.937,2.39525
155.063,2.39534
155.189,2.39543
155.315,2.3955
155.441,2.39556
155.567,2.39561
155.693,2.39566
155.82,2.39558
155.946,2.39551
156.072,2.39544
156.198,2.39539
156.324,2.39534
156.45,2.39529
156.576,2.39538
156.702,2.39546
156.828,2.39553
156.954,2.39559
157.08,2.39564
157.206,2.39568
157.332,2.39572
157.459,2.39563
157.585,2.39555
157.711,2.39548
157.837,2.39542
157.963,2.39537
158.089,2.39532
158.215,2.39541
158.341,2.41123
158.467,2.42508
158.593,2.43719
158.719,2.44779
158.845,2.45707
158.972,2.46518
159.098,2.47216
159.224,2.47826
159.35,2.48361
159.476,2.48828
159.602,2.49237
159.728,2.49607
159.854,2.49931
159.98,2.50215
160.106,2.50463
160.232,2.5068
160.358,2.5087
160.484,2.51036
160.611,2.51182
160.737,2.51296
160.863,2.51397
160.989,2.51485
161.115,2.51562
161.241,2.51629
161.367,2.517
161.493,2.51763
161.619,2.51817
161.745,2.51865
161.871,2.51907
161.997,2.51943
162.124,2.51975
162.25,2.51991
162.376,2.52005
162.502,2.52016
162.628,2.52027
162.754,2.52036
162.88,2.52056
163.006,2.52074
163.132,2.5209
163.258,2.52104
163.384,2.52116
163.51,2.52126
163.636,2.52135
163.763,2.52143
163.889,2.52138
164.015,2.52133
164.141,2.52129
164.267,2.52125
164.393,2.52122
164.519,2.52132
164.645,2.5214
164.771,2.52148
164.897,2.52154
165.023,2.5216
165.149,2.52165
165.276,2.52169
165.402,2.52161
165.528,2.52153
165.654,2.52146
165.78,2.5214
165.906,2.52135
166.032,2.52143
166.158,2.5215
166.284,2.52156
166.41,2.52162
166.536,2.52167
166.662,2.52171
166.788,2.52174
166.915,2.52177
167.041,2.52168
167.167,2.52159
167.293,2.52152
167.419,2.52145
167.545,2.5214
167.671,2.52147
167.797,2.52154
167.923,2.52159
168.049,2.52164
168.175,2.52169
168.301,2.52173
168.428,2.52176
168.554,2.52167
168.68,2.52158
168.806,2.52151
168.932,2.52144
169.058,2.52139
169.184,2.53721
169.31,2.55106
169.436,2.56318
169.562,2.57378
169.688,2.58306
169.814,2.59117
169.94,2.59828
170.067,2.60449
170.193,2.60993
170.319,2.61456
170.445,2.61862
170.571,2.62216
170.697,2.62527
170.823,2.62811
170.949,2.6306
171.075,2.63277
171.201,2.63467
171.327,2.63634
171.453,2.6378
171.58,2.63907
171.706,2.64019
171.832,2.64104
171.958,2.64178
172.084,2.64243
172.21,2.64301
172.336,2.64363
172.462,2.64418
172.588,2.64465
172.714,2.64507
172.84,2.64544
172.966,2.64576
173.092,2.64604
173.219,2.64628
173.345,2.6465
173.471,2.64656
173.597,2.64661
173.723,2.64666
173.849,2.6467
173.975,2.64687
174.101,2.64701
174.227,2.64713
174.353,2.64724
174.479,2.64733
174.605,2.64742
174.732,2.64749
174.858,2.64755
174.984,2.64748
175.11,2.64742
175.236,2.64737
175.362,2.64732
175.488,2.64741
175.614,2.64748
175.74,2.64755
175.866,2.6476
175.992,2.64765
176.118,2.64769
176.244,2.64773
176.371,2.64776
176.497,2.64779
176.623,2.64769
176.749,2.64761
176.875,2.64753
177.001,2.64746
177.127,2.64753
177.253,2.64759
177.379,2.64764
177.505,2.64768
177.631,2.64772
177.757,2.64776
177.884,2.64779
178.01,2.64781
178.136,2.64771
178.262,2.64762
178.388,2.64754
178.514,2.64748
178.64,2.64754
178.766,2.6476
178.892,2.64765
179.018,2.64769
179.144,2.64773
179.27,2.64776
179.396,2.64779
179.523,2.64782
179.649,2.64784
179.775,2.64773
179.901,2.64764
180.027,2.64756
180.153,2.64749
180.279,2.64755
180.405,2.66336
180.531,2.67719
180.657,2.68929
180.783,2.69988
180.909,2.70914
181.036,2.71725
181.162,2.72434
181.288,2.73055
181.414,2.73586
181.54,2.7405
181.666,2.74456
181.792,2.74824
181.918,2.75146
182.044,2.75428
182.17,2.75674
182.296,2.7589
182.422,2.76079
182.548,2.76244
182.675,2.76388
182.801,2.76515
182.927,2.76625
183.053,2.76709
183.179,2.76783
183.305,2.76848
183.431,2.76917
183.557,2.76977
183.683,2.7703
183.809,2.77076
183.935,2.77117
184.061,2.77152
184.188,2.77183
184.314,2.7721
184.44,2.77234
184.566,2.77242
184.692,2.77249
184.818,2.77256
184.944,2.77273
185.07,2.77289
185.196,2.77303
185.322,2.77315
185.448,2.77326
185.574,2.77335
185.7,2.77343
185.827,2.7735
185.953,2.77356
186.079,2.77362
186.205,2.77354
186.331,2.77347
186.457,2.77341
186.583,2.77349
186.709,2.77355
186.835,2.77361
186.961,2.77366
187.087,2.7737
187.213,2.77373
187.34,2.77377
187.466,2.7738
187.592,2.77382
187.718,2.77372
187.844,2.77363
187.97,2.77355
188.096,2.77361
188.222,2.77366
188.348,2.7737
188.474,2.77373
188.6,2.77377
188.726,2.7738
188.852,2.77382
188.979,2.77384
189.105,2.77386
189.231,2.77388
189.357,2.77377
189.483,2.77367
189.609,2.77359
189.735,2.77364
189.861,2.77368
189.987,2.77372
190.113,2.77376
190.239,2.77379
190.365,2.77381
190.492,2.77384
190.618,2.77386
190.744,2.77387
190.87,2.77376
190.996,2.77367
191.122,2.77358
191.248,2.77364
191.374,2.77368
191.5,2.77372
191.626,2.77375
191.752,2.77379
191.878,2.77381
